	('Cell Line: A549', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('S100P', 'Data-Type: Exp')	0.330827148631	0.559234656225	0.932384019964	-0.67047795817	-0.847921079565	-1.00684876346	-0.394993436006	1.62369032724	-0.321933016007	1.63202060477	-1.03250377424	0.0154123003946	1.44290633764	-0.317862838024	1.68847164453	-0.486875795177	-0.818864447567	-1.01879795	-0.60485348762	-0.928682354027	1.69781994547	-0.460159522362	1.12228096101	1.532834475	-0.553321252344	1.1515135578	-0.958066559685	-0.907305230842	-1.03543059153	-0.954004044244	-1.02252933417	0.729151519643	1.256930976	0.856382552242	-0.821795096126	-0.898892033657	-0.509742461747
('GJA1', 'Data-Type: Exp')	1.07395927873	-1.03939794776	1.35049304738	-1.20348314133	-1.10474131923	-0.939179213945	1.42368669011	0.834820067332	-0.434332885242	0.601086204246	-0.85293873838	1.45093624757	-1.10241138029	1.08485800139	0.870113003149	1.03202312858	-1.14836179243	-1.10373947299	0.441061486318	0.664308148429	-0.963082131831	0.608110681323	-1.10827363871	-1.06171667221	-1.08361617271	0.959888549003	-1.0377832203	-1.11058844818	1.55544239914	1.15012655074	-0.586610487415	-1.12957841334	-0.0875912067206	0.917094145067	0.0369763518314	0.725321189459	0.317121113219
('KRT7', 'Data-Type: Exp')	1.00380576328	0.639926644657	0.755405265891	-0.821073883469	0.495072277546	-1.30274642535	-0.160588016177	0.889325265112	0.784497038727	0.831521287367	-1.41241147177	0.65594159953	0.874907307144	0.624822652807	0.594358812208	0.847665576497	-0.191276223595	-1.51700633417	0.859808938522	-0.819905657741	0.777678874126	-1.38702962396	0.537642929185	0.99124347073	-1.48247127611	-0.742062180459	-1.44809029451	-1.54604918491	-1.55619067758	-1.13454722497	-1.19833825414	-0.0805171780714	0.837310401146	0.431273938181	1.17497683995	1.16795061589	1.02516840849
('SFTA3', 'Data-Type: Exp')	-0.81273068432	-0.771054315822	-0.770441660449	1.63790801926	1.54977425633	-0.760095658026	-0.759615918674	-0.785444238782	-0.800804928431	-0.785017835158	-0.816233063789	1.37897293706	1.5108589289	-0.755878466923	-0.739641265258	0.995419349814	1.28990227139	-0.742530707155	0.940448839475	-0.77594878601	0.966949359075	-0.786376061923	1.11491028779	1.6220399347	-0.209816560609	-0.834848079441	1.29223888423	-0.764232986637	1.05026428132	-0.741271532456	-0.765781698144	-0.870502308075	-0.794025646989	-0.752030675121	1.38847177623	0.56947571123	-0.713311758627
('INSM1', 'Data-Type: Exp')	-0.513835550007	-0.509180401448	-0.614638559329	2.0378217662	1.49083754075	-0.516466844692	-0.589691927329	-0.637329917878	-0.607247080631	-0.548935609249	-0.50905230943	-0.300034032715	-0.540287974834	-0.601622987122	-0.532715174768	-0.600445394509	2.01756614853	1.807116657	-0.516582981455	-0.629952386977	-0.602119130203	-0.526505558416	-0.56166083955	-0.553854342715	1.71705942934	-0.574743588904	1.93152247074	1.43540216213	-0.480441961085	2.15914767854	0.669314263813	-0.516766295364	-0.516483638979	-0.579461075579	-0.496134087156	-0.588236517363	-0.501361949358
('ALDH1A1', 'Data-Type: Exp')	2.09394677919	-0.827746727808	0.342879140793	-0.650907860456	1.61941320201	-0.941528326902	0.785120789827	0.81692403763	-0.869268774502	-0.744741086073	1.44319845665	0.435431122883	-0.502908881016	0.587674418789	1.47885519142	-0.92563803763	0.453237681871	-0.0373927904801	-0.31509665784	-0.878201610118	-0.887701177193	0.541857551965	-0.972573445836	-0.929935727287	-0.937657335818	0.73062159704	-0.904150163251	1.64206524324	1.86191113719	1.24431732242	-0.922108807137	-0.568576844373	0.30932662971	-0.861999403328	-0.899982176187	-0.872869743154	-0.935794726246
('NNMT', 'Data-Type: Exp')	0.988007845672	-0.117269358428	0.512995933656	-1.11246121611	-1.08469533864	-1.05573096152	1.27175740442	0.723862631196	0.69272217773	0.316711030706	0.720617733746	0.734436419993	-1.09680003837	0.919955950237	1.37934071779	1.19333122563	-1.14131175777	-1.09621384441	0.844622105914	0.477557898107	-1.11831142001	1.00433795345	-1.01891487142	-1.06118772894	-1.06633174223	-0.922168224611	-1.011703923	-1.09134884536	-1.01310984963	-0.794392906066	-0.565745872165	1.31994383816	1.40028585603	0.885910932146	-1.1053382848	1.2948208211	0.79181770781
('BEX1', 'Data-Type: Exp')	-0.635317676423	-0.680321012173	0.289124143831	1.29821924384	1.40903601014	1.05184452695	-0.796219695879	-0.747843790904	0.606579892428	-0.806724930239	-0.399768439597	-0.0268822725943	-0.721510192188	-0.666816926512	-0.714324054835	-0.697867245007	1.63249699989	1.7527859878	-0.775761577551	-0.694940963146	-0.766780595228	-0.734851216962	-0.841504789089	-0.698554157355	1.58897296426	-0.744741227003	1.80161611283	1.46016955383	0.561531017151	1.49921014958	1.59064764364	-0.68680143376	-0.613914686361	-0.773763714433	-0.737863289416	-0.753810350345	-0.825350009157
('CAV1', 'Data-Type: Exp')	0.863704724661	0.80644749139	-0.182470392354	-1.69180560168	-1.72888154223	0.751649411269	0.681072011125	0.394602810565	0.768653879618	0.380689258598	0.905967913704	-0.165259862912	-0.585188160965	0.639921788152	-0.0580821159447	0.910992497928	-1.84212037843	-1.86254670082	0.774487356955	0.717956356187	0.371124245152	0.75234316996	0.839839425679	0.796702395901	-0.410169375263	0.406322904202	-1.75830133899	-1.54546591463	0.476386627698	-1.7107351766	-1.76744094551	0.434135247313	0.146009882389	0.134596813875	0.442652242311	0.934231938006	0.9779771137
('CXCL5', 'Data-Type: Exp')	1.50711510647	0.160374007371	2.15848883073	-0.764865128182	-0.657491155337	-0.682956854012	-0.718831537671	-0.694114595392	-0.349732471414	-0.617429288753	-0.709642792087	1.15941456982	-0.708382942202	1.53816795265	1.65976622781	-0.578448729274	-0.69854742244	-0.74700641612	-0.121773542367	-0.72805073012	-0.741982092211	1.96853290988	-0.738928537703	-0.71027744664	-0.711360527348	1.57695371131	-0.676288399399	-0.753185651689	0.29015894198	-0.712695164193	-0.71009919946	-0.681777407498	0.501513392438	1.85584403771	0.37581572774	1.14294311151	-0.681220495911
('MAL2', 'Data-Type: Exp')	-1.58692278207	1.05942272673	0.960550467552	0.570906417963	0.615874247757	-1.54197275427	0.389768190411	0.891383797707	0.990947367541	0.832675797698	-1.59181239566	0.609290478008	0.815407866225	-1.27280813069	0.688343186971	0.398746327978	0.398553473073	0.305977184788	0.0596768453146	-0.792726998757	0.98376129709	-1.34160362902	0.96519085326	1.0242489591	-0.423139265865	-1.6048998262	0.0317152577224	0.732898603969	-1.63680514824	0.688924718684	-1.42846725832	-1.40694791465	-0.524877052225	0.319432523144	1.08415859351	0.921504766833	-1.18637679307
('TFPI2', 'Data-Type: Exp')	0.893538881799	0.441402430518	0.84333604377	-1.55846632157	-0.958721030337	0.441157290715	1.41591386577	-1.44468916609	0.448864246973	0.788382874673	0.208135465286	1.3894357775	0.863285042649	0.74959697456	1.03389337728	0.190940701784	-1.60666379643	-1.55660834124	-0.640315815582	1.38731023603	0.254970620528	-1.59053509212	-0.699248919073	0.700583961431	-1.54077141308	0.702150464564	-1.31871421274	-1.60975584641	0.391710798665	-0.737122420795	-0.0817076739132	0.354736541489	1.16341687877	0.636136109216	0.721017260896	-0.385178493524	-0.291417301942
('LGALS1', 'Data-Type: Exp')	0.545286087569	0.618888888508	-0.449932886655	-0.382541492265	-1.97540658232	0.758272563841	0.66401400514	0.380636181494	0.736085973269	0.464766079282	0.7572180567	0.390971549773	0.438801836711	0.62321476439	0.403161292824	0.874238391685	-1.53727084856	-1.67916077581	0.758901673214	0.455068807654	-1.94533755088	0.601633317121	0.702904947457	0.621707897653	-0.954973203984	0.442145103667	-2.0680126804	-1.94673866732	0.696829548364	-1.362300553	-1.38043987327	0.835236606289	0.537727787811	0.490092225203	0.500730165132	0.508093740561	0.875487623156
