	NCIH3255_LUNG	NCIH1703_LUNG	A549_LUNG	NCIH2228_LUNG
LOC100131347	-0.794919923313	0.092844414201	0.136655403853	-0.876533893799
LOC100131354	0.238227394295	1.04097137553	0.149462724768	0.203191455723
LOC100131366	-0.935867009376	-0.583002291454	0.814221089292	0.514750117704
LOC100131434	3.40390102036	-0.321557269081	-0.163598225772	-0.877248961602
DBIL5P	-0.999769660082	0.114918407114	1.10396440921	-0.863197657397
LOC100131496	0.104923120084	-0.939089873364	0.636580990446	-1.29650692907
FKSG29	-0.198796610166	-1.13370973058	0.217845372734	-0.460656863086
LOC100131564	-0.122969730677	-0.525777042207	-1.09340360027	-0.190450100448
LOC100131607	0.150706003752	-0.290283441444	-0.618436643334	-0.366337477102
LOC100131655	-1.43537096367	0.273291566884	0.524461612076	-0.784466917661
LOC100131691	-1.56673010532	0.224805010277	-0.317008694041	0.0532341101736
LOC100131733	-0.101615381303	-0.0933110477268	-0.379192989838	-0.00612003983709
ARMCX4	0.847365341342	-0.50579522797	-0.231338664789	0.266841841174
C19orf79	-1.66512076812	-0.280064547151	-0.538954773523	1.08265670175
LINC00271	-0.677817455344	-0.548316986325	0.539195395155	-0.241948626369
UBE2DNL	-0.880382648215	-0.449617776161	0.219395779961	-1.12394981627
LOC100131825	-0.686360550874	0.574902145017	-0.0779989836587	-2.10895646976
ZNF717	-0.097222009839	-0.0340491164824	-0.489809834857	-1.10675400377
RRN3P3	0.468420872199	-0.201900553614	-0.639901089406	0.47587823399
LINC00543	-0.636480412045	-0.0131166989236	0.500676263178	0.162938788702
KIAA0664L3	0.341486488191	-0.224171282798	-0.933297144632	-0.584298373513
LOC100132354	-1.37222489356	-0.521235016875	0.0516115987943	-1.25268993196
LOC100132356	-0.198876336735	0.532561366691	-0.301374427847	-0.436235420972
KRTAP4-9	-1.05659055555	-0.0495006250204	-0.668136084829	-0.586364969881
FAM99B	0.23108934644	0.0373730857495	0.264608612461	-0.959329520706
KRTAP4-7	-0.623089592895	0.285156271539	0.224774152832	0.72557002892
XGPY2	-1.60311159663	-0.518556221439	-0.0873702594182	-0.915542987051
ZRANB2-AS1	-1.43524207285	-0.586382271721	1.04120603349	0.225531018785
BSN-AS2	-2.26088223734	-0.911014715339	0.506146439503	0.265321977511
LOC100132707	-0.153344839644	0.958254950485	-0.446590055901	0.918703237615
LOC100132735	-1.02773274566	8.39140409199	-0.268877202726	-0.213810241219
LOC100132815	0.324208982073	1.09111774807	-1.41869875203	-0.887699308984
LOC100132891	-0.843673143629	-0.306091631198	0.284888018281	-0.485659092053
DPH3P1	-1.78503241769	0.846885960599	-0.253874410556	-1.52138365904
LOC100132987	0.0541426067471	-0.876170865491	-0.613590743799	-0.596626915293
LOC100133039	-0.437314465906	-0.412516989532	-0.71980593569	-1.16663401767
LOC100133190	-1.03634636557	-0.823870091289	-0.297317518779	0.685176788137
LOC100133308	-1.23608967659	-0.0830373531604	0.16867879429	1.11193758311
HOXA-AS3	-0.346597039396	-0.41712778934	-0.283673400903	-1.49885940819
LOC100133461	-1.43441989148	-0.13295296201	1.05370373273	-0.376785508639
LOC100133612	-1.68030538224	0.239910636294	0.361466252456	-0.13733759653
LOC100133985	0.763282899358	-0.66071398978	0.604133698516	-0.648589893183
LOC100133991	-0.139623359009	-0.289803251113	0.67816693017	0.0395531574102
LOC100134229	-0.614530743619	-0.471587975165	-0.533271414391	-0.934333179488
LOC100134259	-0.770179023653	-1.00994864942	0.73582782662	0.591150133595
LOC100134361	-0.430471979672	0.389818369178	-0.467144959917	-0.549864252616
LOC100134368	-1.96395754172	1.04394578178	0.690918826906	-0.451251610447
LOC100134713	0.879169796166	-0.142533116641	1.056088796	-0.708598367013
JMJD7	0.297850165789	-1.29404998024	-0.942799827433	-0.492292480023
HDAC6	-1.1476005782	-0.38400632093	-0.249622605177	-0.410373673368
C17orf99	-0.154436107561	-0.269651017924	-0.296101372668	-0.298547912797
LINC00029	0.146864529663	-1.02134438287	0.724001090288	0.61884112224
LOC100144597	-1.30776396053	0.0838347750644	0.331532118636	-0.963350002336
LOC100144602	-0.707142819819	-0.0318449890633	0.311211811546	-0.118296389378
LOC100144603	1.68811398938	2.42116697542	0.430271706113	-1.41694700626
LOC100144604	-0.719790672535	-0.185142381167	-1.36561096734	-0.480306216666
KLLN	-1.23080085278	-1.23189410923	0.922633811067	0.162993852298
LOC100147773	-1.07466213941	0.831694833337	-0.240859754258	-0.397399541065
HDAC5	-0.512827925702	-0.116831526425	-0.73442368572	-0.926802732377
PDCD6IP	-1.36909208109	0.760044197446	0.656056179532	-1.11297661033
LOC100169752	-0.608097919582	-1.09659635484	0.730851389738	0.658709327773
PEG3-AS1	-0.130964290158	2.40345635519	-0.332504316561	-0.393896843438
DBIL5P2	0.280419877707	-0.937957380709	-0.705366959187	-1.49034386471
PDCD6	0.0167752642714	1.61169312485	-0.483794194137	0.453272492712
SRRM5	-0.267936873896	0.129975606557	0.544022883115	-0.0326872370337
C19orf69	-0.662115449223	0.178909826782	-0.200187305697	0.0689761639547
C17orf96	-0.324333140877	1.67532667519	0.861781617513	0.341073961419
BCL2L10	-1.17930377556	-0.919087292171	-0.102262567833	0.756747217471
TOMM6	-0.136435703894	1.23519510992	0.0389157943999	-0.0591430296184
LINC00092	-0.878021293648	-0.104706046839	0.163095441678	-0.126183580692
LOC100189589	0.143156051442	-1.34496224834	0.303735188558	-1.29832163661
BCL2L11	0.168586115231	-0.458305705916	-0.378138333613	-0.571807230955
LOC100190938	-0.73145447276	-0.112048108928	-1.6882347498	-0.121474310499
TPT1-AS1	-1.89168687096	0.83928588452	-0.111686775143	0.167086527486
LOC100192378	-0.484373961751	-0.460287293127	-0.221747619868	-0.132001913704
PP12613	-1.55922492171	-0.392123121415	0.126654810433	-0.483380106459
FLJ16779	-1.22210397621	-0.53539306925	0.88742833342	-0.444716769597
SH2B3	-1.06541896707	-0.0378454744301	-1.3071497315	-0.62216024403
CDH3	2.35906908724	-0.755884533399	-0.946012732064	0.788017347114
GNE	0.295562390369	0.19873402392	0.544054737665	0.337888797328
LOC100216545	0.499676744413	-0.840112490706	-0.151371544146	-0.979277953497
LOC100216546	-0.221784067112	0.199066097127	-1.34645161298	-0.626338914391
HCN4	-1.59297175411	-0.251002015099	0.865491980485	-0.615219631966
INSL5	-0.994578144287	-2.46249342943	0.147586176057	-0.294566466837
FRAT1	-0.853666411312	-1.10567034268	-1.12245359888	-1.01250856911
TROAP	1.54002654422	-0.30744656602	0.829101956557	0.362176763809
MED16	1.4650688827	-0.638471731863	-1.40955222301	1.44672141765
LOC100268168	-0.459651528973	0.175382034882	3.86228864793	1.04598503366
PIGK	0.583013289332	0.0256735249544	-0.254834338588	-0.148262899682
LOC100270679	0.0600978557809	-0.310196826164	0.477864270451	-0.32712573861
LOC100270804	-0.722708294955	-0.655235205778	-1.17680070748	-0.712041639052
LOC100271722	-0.000840097539129	-0.869379060891	-0.386333087704	0.86640243384
LOC100271832	-1.70983944093	-0.0316045917841	-0.140122033158	0.264011886441
MTCP1NB	0.0695705181805	1.32128237336	0.155508360933	0.547346002851
LOC100272217	-0.528809868296	-0.115554655629	-1.01357424786	-0.716592561196
LOC100272228	-0.680760609628	0.763318519012	0.329365046926	-0.405529460313
LOC100286844	0.181890534537	0.509724097311	0.317223754078	-1.20540679524
LOC100286922	0.235303106599	-0.744560409809	0.161942308641	-0.853287000285
LOC100286925	-0.508712856849	-0.113892369157	-0.364561697353	-0.282198790529
LOC100286938	-1.22563600935	-0.0844058787993	0.0302848144003	-0.0195123166744
LOC100287015	-1.14498858788	-0.452430274216	-0.279061875363	-1.16088173896
LINC00421	1.56732943068	0.273639250076	0.714597232789	0.0973768531842
LOC100287177	-1.11449777828	-0.810200378427	0.277264214691	-0.197012783936
LOC100287216	-0.259928398806	-0.407123775581	-0.277871176801	-0.40231108278
TIPARP-AS1	-0.760529178705	-0.03940023217	-0.0688628582278	-1.26556701107
OSTM1-AS1	2.17569953241	0.308144456248	0.0228070562785	0.068994718244
LOC100287437	-0.887110186279	-0.617199448059	0.693727025866	-0.248895271142
LOC100287482	-0.543445906387	0.0899781827537	1.54781488427	0.100610519352
LOC100287558	-1.10589057559	1.07249804391	-0.312302848082	1.69538162243
LINC00173	-0.724500339363	-0.092772966918	0.270866362373	-0.667104986329
LOC100287576	-1.25550232372	-0.944898687502	1.58722329	0.373424019252
LOC100287598	-0.637088603514	0.279978555616	-0.505697134426	-0.607639652367
LOC100287616	0.334581477481	-1.13628966401	-0.882497058844	1.27008486351
LOC100287628	-1.60011030983	0.449235742794	0.4822435571	0.303443098051
LOC100287765	0.56693565061	-0.345814509533	0.820479162907	0.329476823478
LOC100287813	-0.467076277713	0.790594049928	-0.0278170911864	-0.614142994122
LOC100287814	-1.29823584884	0.298199309641	1.18638036138	0.285216818228
LOC100287896	-0.781455650232	-0.356230017729	-0.765735626001	1.12848906788
LGALS8-AS1	-1.25771857621	-0.901036713669	-0.0136156433749	-0.244486204321
TIMM23	-0.650361283463	1.8432663456	1.72949454526	-0.153752146406
LOC100288079	-1.51061301441	-0.200062135181	0.929137865351	-0.515523481437
LOC100288122	-2.47705292709	0.430669748491	-0.329782795805	-0.219381756235
LOC100288123	1.16301336268	-0.176135526143	-0.119381410655	0.743837675421
LOC100288152	-0.467497482263	-0.8887058014	-1.50921319427	0.664334246922
LOC100288198	-1.09385208573	0.784372762306	-0.577029013738	-1.42753720952
ERVMER34-1	-0.705477721671	-0.630929904347	-0.303229493417	-0.387272244249
LOC100288432	0.0872558625393	-0.146364699477	0.0176415419183	-0.334791357175
LOC100288637	-0.0172968500473	0.876909127592	-0.195200017289	0.213749161762
PAN3-AS1	-1.13799905854	-0.187482541285	-0.870566742463	-0.856097745629
TMEM239	-1.12267304966	0.834166033985	0.337210368693	-0.553744048743
FRG2C	-0.0814672847268	0.302829813354	0.0178582044278	-0.529165662509
LOC100288911	-0.347201555875	1.76152084384	1.5209116187	0.992582743989
LOC100289019	-1.65595093776	-0.75519129182	-0.942360705905	-0.731691563829
LOC100289092	-0.459251754694	-1.02956667673	0.258803989867	-0.0410353613514
LOC100289098	-0.294267960331	0.49099080075	0.249342960793	0.258374076804
LOC100289187	1.35803421242	-0.986861185223	0.554623818528	-0.549276990256
LOC100289230	0.126548484964	0.578780304342	-0.269730714734	-0.142100726075
LOC100289251	-0.937530012652	0.704345512044	1.08385114532	-0.655607527858
LOC100289255	-0.479342613158	-0.128637165892	-0.0824915860656	-0.167416818402
DNAJC3-AS1	-0.475264799748	-0.178004910883	-1.03176005363	-1.28603041948
LOC100289341	-1.83993289926	-0.260715714826	0.263467546825	0.0866846893008
LOC100289361	-0.869532745224	0.125506915974	0.693527119799	-1.35693308102
UBAC2-AS1	-1.54874003654	-0.200317881914	0.230277751637	-1.35467690408
MCF2L-AS1	-0.537834195626	-0.743073382912	-0.885122739549	-0.746235034857
LOC100289495	-1.1163169297	0.383861183291	0.900774961618	-0.41771392206
LOC100289509	1.62139005295	0.117889956272	0.338254778737	-0.260329754726
ZNF605	-1.70402390086	0.751662432187	0.322917480361	0.28091391295
ZNF783	0.529578269903	-1.25184346472	-1.23267308345	-0.970617693128
LOC100292680	-0.596591090845	-0.194500249484	-0.0900160769117	-0.234581517863
ZNF587B	0.201577744928	-0.647272768129	0.412676054392	-0.750864969055
LOC100294362	0.428111294673	0.357043324843	-0.496315372293	-0.310365195048
NHEG1	-0.725135289634	-0.432095196151	1.00880949909	-0.328212452179
CDH4	-0.53986200175	-0.0929184901665	1.65936247717	0.0495008400005
LOC100302650	-0.492289009484	-0.519607012713	0.487244973266	-0.812880087512
LINC00184	-0.138012676155	-0.443001183913	-0.16415903115	-0.23098503976
FAS-AS1	-1.04714968879	0.514614814376	-0.44831048165	0.512204606661
SLC25A5-AS1	-1.0918786498	0.89821449828	-0.647744291253	-1.32231016619
PET117	0.428917253017	1.0996633702	0.725513453157	-0.448696834688
LOC100306951	0.472820171168	1.78833871727	1.62697835788	-0.968559197577
OTX2OS1	-0.546796192862	-0.570436906355	-0.10182249288	-0.520711316817
HOTTIP	0.0496530928254	-0.544250256516	-0.755872007581	0.102672450252
SAP25	0.681464531759	-0.231959905979	-0.377896501176	-0.905285463625
LOC100329135	0.269151815947	-0.253711749521	-0.254971992544	0.461300154391
LINC00102	2.86552892054	-0.233373544498	-0.629604538226	-0.847821084986
CHAF1A	-0.43054313941	0.0534185341188	-0.416906119946	0.661112442123
LOC100379224	-0.207538963206	-0.0634026749238	-0.672248580666	0.0546293557093
GRIK1-AS2	-0.846446547147	-0.0260942008004	0.318295793411	-0.375898827971
ZBED6	-2.29267065409	1.8457046386	1.06578912538	0.671166727074
PARP2	1.39456073868	0.178558772119	-0.0234871211465	0.326588314328
PARP3	-0.877699031	0.230148250815	-0.441909234101	1.06356380605
CDH5	0.893049595402	-0.449978613344	-0.258072474954	-0.581086788394
TOM1L1	0.655732854217	0.784100562976	0.604045880212	0.397081830263
LOC100422737	-0.404972086179	-0.358624248329	0.140403588046	-0.380310921089
HMGXB4	-0.773212719739	0.639084368445	-1.85580215161	-1.1233825397
TOM1	0.233585276848	-0.221229581976	-1.23687444208	-0.2850696133
SH2D3C	-0.656241256199	-0.520181798446	-0.437291095966	-0.616655048595
SH2D3A	1.79399556908	-0.981507778543	0.607482272963	0.423166307436
MAMLD1	-0.12540779054	0.0130167716578	-0.019441644577	1.03206003718
CST8	-0.453079903944	-0.315871039441	0.17579445564	-0.856482832838
RANBP9	1.71614177787	0.509813901895	-2.04641270308	-0.619919013394
LOC100498859	-0.193734145289	0.437135629525	0.166648766095	-0.413135033351
LOC100499177	1.23806134184	0.129715773609	-1.91454308449	-0.239516631945
LOC100499194	-1.28691459047	1.06028495776	0.459204798899	-1.39224185729
LOC100499466	0.814353431658	0.333702811497	0.137934288312	0.784099395525
LOC100499467	0.420105181059	-1.37640430526	0.577942837587	0.459668804312
LOC100499489	-0.585580870476	0.171234472788	-0.814034622639	0.732700538342
DNAJB6	1.05711232874	1.4972784308	-0.0478598183378	-0.00863429981751
CDH6	-0.621913936429	-0.622859392727	-0.380677906716	-0.585776566228
MIR3682	-1.21100214318	1.05305861714	0.34220389407	-0.599842743577
LOC100505474	-1.04944471089	-1.0696362986	1.41056966603	-0.474220593909
LOC100505478	1.43734257574	0.444266839044	0.301541420856	-0.543847051967
LOC100505481	-1.09662884573	0.631211903327	-0.211831722331	-0.3587578852
LOC100505483	0.220874856732	-0.377051313187	-0.760865254053	-0.711939059199
LOC100505484	0.867015053524	0.0236344321788	-0.893572645406	0.216632790033
LOC100505487	-0.99832469473	0.192499720746	-0.323689301173	1.29513772899
LOC100505490	0.126205409516	1.90999648683	0.689207196772	-0.305062033818
LOC100505491	-0.588637956663	-0.408235710548	-0.390942965696	-0.211381850226
LOC100505495	-0.614134680541	-0.926139332425	-0.136211962146	-0.102164258125
LOC100505498	-0.34366985735	-0.462037388531	1.21822045676	-0.484356411469
LOC100505500	-0.546115673188	-0.610897455934	-0.275072959605	-0.302857118756
LOC100505501	0.739531055628	-1.15561735146	-0.73210266041	0.957837803289
LOC100505515	-0.193028333182	0.51468284964	-0.274641938744	-0.639633617473
LOC100505518	-0.729826465779	-0.399683817308	-0.290485913864	-0.411148232703
LOC100505519	-1.26304190667	1.65921128875	-1.68263065209	0.27360793117
LOC100505525	0.312968175202	0.0448404343537	0.489788701933	-0.598392600053
LOC100505533	-0.866683773925	-0.0946821497235	0.519984417381	-0.977981838752
LOC100505536	0.749793812807	1.0127661412	-0.20007507366	-2.09255245947
RBM26-AS1	-1.37487792943	-0.362622011954	-1.05251344493	-0.181445553933
LOC100505540	-0.0280845284765	-0.297955622832	-0.901189051006	-0.0721663355349
LOC100505545	-0.628184563599	-0.116865712464	0.0375590578243	-0.28586215382
LOC100505547	3.67702536954	0.27554736586	-0.370065901147	0.606574337036
LOC100505549	-1.57159490449	2.48564394147	0.00246387784316	-0.550587968283
LOC100505554	-0.34789410342	2.138461339	1.17911611405	-1.02561758729
LOC100505555	-0.56933271123	-0.403828025337	-0.21127101613	-0.120876279029
